Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region,Recovery_Rate,Mortality_Rate,Active_Rate
New South Wales,Australia,-33.8688,151.2093,2020-05-22,3086,48,2653,385,Western Pacific,85.96889176928062,1.5554115359688918,12.475696694750486
Northern Territory,Australia,-12.4634,130.8456,2020-05-22,29,0,29,0,Western Pacific,100.0,0.0,0.0
Queensland,Australia,-27.4698,153.0251,2020-05-22,1060,6,1041,13,Western Pacific,98.20754716981132,0.5660377358490566,1.2264150943396228
South Australia,Australia,-34.9285,138.6007,2020-05-22,439,4,435,0,Western Pacific,99.08883826879271,0.9111617312072893,0.0
Tasmania,Australia,-42.8821,147.3272,2020-05-22,228,13,199,16,Western Pacific,87.28070175438597,5.701754385964912,7.017543859649122
Victoria,Australia,-37.8136,144.9631,2020-05-22,1593,18,1479,96,Western Pacific,92.8436911487759,1.1299435028248588,6.0263653483992465
Western Australia,Australia,-31.9505,115.8605,2020-05-22,557,9,545,3,Western Pacific,97.84560143626571,1.615798922800718,0.5385996409335727
0,Austria,47.5162,14.5501,2020-05-22,16436,635,15005,796,Europe,91.29350206862983,3.8634704307617422,4.843027500608421
0,Azerbaijan,40.1431,47.5769,2020-05-22,3855,46,2399,1410,Europe,62.230869001297016,1.1932555123216602,36.57587548638132
0,Bahamas,25.025885,-78.035889,2020-05-22,97,11,44,42,Americas,45.36082474226804,11.34020618556701,43.29896907216495
0,Bahrain,26.0275,50.55,2020-05-22,8414,12,4096,4306,Eastern Mediterranean,48.68077014499643,0.14261944378416924,51.17661041121939
0,Bangladesh,23.685,90.3563,2020-05-22,30205,432,6190,23583,South-East Asia,20.493295811951665,1.430226783645092,78.07647740440325
0,Barbados,13.1939,-59.5432,2020-05-22,90,7,70,13,Americas,77.77777777777779,7.777777777777778,14.444444444444443
0,Belarus,53.7098,27.9534,2020-05-22,34303,190,12833,21280,Europe,37.410722094277475,0.5538874150948897,62.03539049062764
0,Belgium,50.8333,4.469936,2020-05-22,56511,9212,15123,32176,Europe,26.76116154377024,16.301251083859782,56.93758737236998
0,Benin,9.3077,2.3158,2020-05-22,135,3,61,71,Africa,45.18518518518518,2.2222222222222223,52.59259259259259
0,Bhutan,27.5142,90.4336,2020-05-22,21,0,6,15,South-East Asia,28.57142857142857,0.0,71.42857142857143
0,Bolivia,-16.2902,-63.5887,2020-05-22,5579,230,575,4774,Americas,10.30650654239111,4.122602616956444,85.57089084065245
0,Bosnia and Herzegovina,43.9159,17.6791,2020-05-22,2372,141,1614,617,Europe,68.04384485666105,5.944350758853288,26.011804384485664
0,Brazil,-14.235,-51.9253,2020-05-22,330890,21048,135430,174412,Americas,40.92900964066608,6.361026322947202,52.709964036386715
0,Brunei,4.5353,114.7277,2020-05-22,141,1,136,4,Western Pacific,96.45390070921985,0.7092198581560284,2.8368794326241136
0,Bulgaria,42.7339,25.4858,2020-05-22,2372,125,769,1478,Europe,32.419898819561546,5.269814502529511,62.310286677908934
0,Burkina Faso,12.2383,-1.5616,2020-05-22,814,52,672,90,Africa,82.55528255528255,6.388206388206388,11.056511056511056
0,Cabo Verde,16.5388,-23.0418,2020-05-22,362,3,95,264,Africa,26.243093922651934,0.8287292817679558,72.92817679558011
0,Cambodia,11.55,104.9167,2020-05-22,123,0,122,1,Western Pacific,99.1869918699187,0.0,0.8130081300813009
0,Cameroon,3.848,11.5021,2020-05-22,4400,159,1822,2419,Africa,41.40909090909091,3.6136363636363633,54.977272727272734
Alberta,Canada,53.9333,-116.5765,2020-05-22,6800,134,0,6666,Americas,0.0,1.9705882352941178,98.02941176470588
British Columbia,Canada,53.7267,-127.6476,2020-05-22,2507,155,0,2352,Americas,0.0,6.182688472277623,93.81731152772238
Manitoba,Canada,53.7609,-98.8139,2020-05-22,292,7,0,285,Americas,0.0,2.3972602739726026,97.6027397260274
New Brunswick,Canada,46.5653,-66.4619,2020-05-22,121,0,0,121,Americas,0.0,0.0,100.0
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-05-22,260,3,0,257,Americas,0.0,1.153846153846154,98.84615384615385
Nova Scotia,Canada,44.682,-63.7443,2020-05-22,1048,58,0,990,Americas,0.0,5.534351145038168,94.46564885496184
Ontario,Canada,51.2538,-85.3232,2020-05-22,26085,2129,0,23956,Americas,0.0,8.161778800076673,91.83822119992332
Prince Edward Island,Canada,46.5107,-63.4168,2020-05-22,27,0,0,27,Americas,0.0,0.0,100.0
Quebec,Canada,52.9399,-73.5491,2020-05-22,46150,3866,0,42284,Americas,0.0,8.37703141928494,91.62296858071505
Saskatchewan,Canada,52.9399,-106.4509,2020-05-22,627,7,0,620,Americas,0.0,1.1164274322169059,98.88357256778309
0,Central African Republic,6.6111,20.9394,2020-05-22,479,0,18,461,Africa,3.7578288100208765,0.0,96.24217118997912
0,Chad,15.4542,18.7322,2020-05-22,611,58,196,357,Africa,32.0785597381342,9.492635024549918,58.42880523731587
0,Chile,-35.6751,-71.543,2020-05-22,70445,630,25342,44473,Americas,35.97416424160693,0.8943147136063596,63.13152104478671
Anhui,China,31.8257,117.2264,2020-05-22,991,6,985,0,Western Pacific,99.39455095862765,0.6054490413723511,0.0
Beijing,China,40.1824,116.4142,2020-05-22,593,9,579,5,Western Pacific,97.63912310286678,1.5177065767284992,0.8431703204047217
Chongqing,China,30.0572,107.874,2020-05-22,579,6,573,0,Western Pacific,98.96373056994818,1.0362694300518136,0.0
Fujian,China,26.0789,117.9874,2020-05-22,356,1,355,0,Western Pacific,99.71910112359551,0.2808988764044944,0.0
Gansu,China,35.7518,104.2861,2020-05-22,139,2,137,0,Western Pacific,98.56115107913669,1.4388489208633095,0.0
Guangdong,China,23.3417,113.4244,2020-05-22,1591,8,1580,3,Western Pacific,99.30861093651792,0.502828409805154,0.18856065367693275
Guangxi,China,23.8298,108.7881,2020-05-22,254,2,252,0,Western Pacific,99.21259842519686,0.7874015748031495,0.0
Guizhou,China,26.8154,106.8748,2020-05-22,147,2,145,0,Western Pacific,98.63945578231292,1.3605442176870748,0.0
Hainan,China,19.1959,109.7453,2020-05-22,169,6,162,1,Western Pacific,95.85798816568047,3.5502958579881656,0.591715976331361
Hebei,China,39.549,116.1306,2020-05-22,328,6,0,322,Western Pacific,0.0,1.8292682926829267,98.17073170731707
Heilongjiang,China,47.862,127.7615,2020-05-22,945,13,932,0,Western Pacific,98.62433862433862,1.3756613756613756,0.0
Henan,China,37.8957,114.9042,2020-05-22,1276,22,0,1254,Western Pacific,0.0,1.7241379310344827,98.27586206896551
Hong Kong,China,22.3,114.2,2020-05-22,1065,4,1029,32,Western Pacific,96.61971830985917,0.3755868544600939,3.004694835680751
Hubei,China,30.9756,112.2707,2020-05-22,68135,4512,63616,7,Western Pacific,93.36757907096207,6.622147207749321,0.010273721288618184
Hunan,China,27.6104,111.7088,2020-05-22,1019,4,1015,0,Western Pacific,99.60745829244357,0.39254170755642787,0.0
Inner Mongolia,China,44.0935,113.9448,2020-05-22,217,1,199,17,Western Pacific,91.70506912442397,0.4608294930875576,7.834101382488479
Jiangsu,China,32.9711,119.455,2020-05-22,653,0,653,0,Western Pacific,100.0,0.0,0.0
Jiangxi,China,27.614,115.7221,2020-05-22,937,1,936,0,Western Pacific,99.89327641408752,0.10672358591248667,0.0
Jilin,China,43.6661,126.1923,2020-05-22,154,2,128,24,Western Pacific,83.11688311688312,1.2987012987012987,15.584415584415584
Liaoning,China,41.2956,122.6085,2020-05-22,149,2,144,3,Western Pacific,96.64429530201343,1.342281879194631,2.013422818791946
Macau,China,22.1667,113.55,2020-05-22,45,0,45,0,Western Pacific,100.0,0.0,0.0
Ningxia,China,37.2692,106.1655,2020-05-22,75,0,75,0,Western Pacific,100.0,0.0,0.0
Qinghai,China,35.7452,95.9956,2020-05-22,18,0,18,0,Western Pacific,100.0,0.0,0.0
Shaanxi,China,35.1917,108.8701,2020-05-22,308,3,304,1,Western Pacific,98.7012987012987,0.974025974025974,0.3246753246753247
Shandong,China,36.3427,118.1498,2020-05-22,788,7,780,1,Western Pacific,98.98477157360406,0.8883248730964468,0.12690355329949238
Shanghai,China,31.202,121.4491,2020-05-22,667,7,647,13,Western Pacific,97.0014992503748,1.0494752623688157,1.9490254872563717
Shanxi,China,37.5777,112.2922,2020-05-22,198,0,198,0,Western Pacific,100.0,0.0,0.0
Sichuan,China,30.6171,102.7103,2020-05-22,563,3,558,2,Western Pacific,99.11190053285968,0.5328596802841918,0.3552397868561279
Tianjin,China,39.3054,117.323,2020-05-22,192,3,187,2,Western Pacific,97.39583333333334,1.5625,1.0416666666666665
Tibet,China,31.6927,88.0924,2020-05-22,1,0,1,0,Western Pacific,100.0,0.0,0.0
Xinjiang,China,41.1129,85.2401,2020-05-22,76,3,73,0,Western Pacific,96.05263157894737,3.9473684210526314,0.0
Yunnan,China,24.974,101.487,2020-05-22,185,2,183,0,Western Pacific,98.91891891891892,1.0810810810810811,0.0
Zhejiang,China,29.1832,120.0934,2020-05-22,1268,1,1267,0,Western Pacific,99.9211356466877,0.07886435331230283,0.0
0,Colombia,4.5709,-74.2973,2020-05-22,19131,682,4575,13874,Americas,23.914066175317547,3.564894673566463,72.52103915111599
0,Congo (Brazzaville),-0.228,15.8277,2020-05-22,469,16,137,316,Africa,29.21108742004264,3.411513859275053,67.37739872068231
0,Congo (Kinshasa),-4.0383,21.7587,2020-05-22,1945,63,312,1570,Africa,16.041131105398456,3.2390745501285343,80.719794344473
0,Costa Rica,9.7489,-83.7534,2020-05-22,911,10,600,301,Americas,65.8616904500549,1.0976948408342482,33.04061470911087
0,Cote d'Ivoire,7.54,-5.5471,2020-05-22,2341,29,1146,1166,Africa,48.95343870140965,1.2387868432293891,49.807774455360956
0,Croatia,45.1,15.2,2020-05-22,2243,99,2011,133,Europe,89.65670976370932,4.413731609451627,5.929558626839055
0,Cuba,21.521757,-77.78116700000002,2020-05-22,1916,81,1631,204,Americas,85.12526096033403,4.227557411273486,10.647181628392484
0,Cyprus,35.1264,33.4299,2020-05-22,927,17,561,349,Europe,60.517799352750814,1.8338727076591153,37.648327939590075
0,Czechia,49.8175,15.473,2020-05-22,8813,312,6025,2476,Europe,68.36491546578918,3.5402246681039378,28.094859866106887
Faroe Islands,Denmark,61.8926,-6.9118,2020-05-22,187,0,187,0,Europe,100.0,0.0,0.0
Greenland,Greenland,71.7069,-42.6043,2020-05-22,11,0,11,0,Europe,100.0,0.0,0.0
0,Denmark,56.2639,9.5018,2020-05-22,11230,561,9764,905,Europe,86.94568121104184,4.995547640249332,8.058771148708816
0,Djibouti,11.8251,42.5903,2020-05-22,2270,10,1064,1196,Eastern Mediterranean,46.87224669603524,0.4405286343612335,52.68722466960353
0,Dominican Republic,18.7357,-70.1627,2020-05-22,13989,456,7572,5961,Americas,54.12824361998714,3.259704053184645,42.61205232682822
0,Ecuador,-1.8312,-78.1834,2020-05-22,35828,3056,3557,29215,Americas,9.927989282125711,8.529641621078486,81.5423690967958
0,Egypt,26.820553000000004,30.802498,2020-05-22,15786,707,4374,10705,Eastern Mediterranean,27.708095781071833,4.478651970100088,67.81325224882806
0,El Salvador,13.7942,-88.8965,2020-05-22,1725,33,570,1122,Americas,33.04347826086956,1.9130434782608694,65.04347826086956
0,Equatorial Guinea,1.6508,10.2679,2020-05-22,960,11,165,784,Africa,17.1875,1.1458333333333333,81.66666666666667
0,Eritrea,15.1794,39.7823,2020-05-22,39,0,39,0,Africa,100.0,0.0,0.0
0,Estonia,58.5953,25.0136,2020-05-22,1807,64,1508,235,Europe,83.45323741007195,3.541781959048146,13.004980630879912
0,Eswatini,-26.5225,31.4659,2020-05-22,225,2,119,104,Africa,52.888888888888886,0.8888888888888888,46.22222222222222
0,Ethiopia,9.145,40.4897,2020-05-22,433,5,128,300,Africa,29.561200923787528,1.1547344110854503,69.28406466512702
0,Fiji,-17.7134,178.065,2020-05-22,18,0,15,3,Western Pacific,83.33333333333334,0.0,16.666666666666664
0,Finland,61.92411,25.748151,2020-05-22,6537,306,4800,1431,Europe,73.4281780633318,4.681046351537402,21.890775585130797
French Guiana,France,3.9339,-53.1258,2020-05-22,261,1,141,119,Europe,54.02298850574713,0.38314176245210724,45.593869731800766
French Polynesia,France,-17.6797,149.4068,2020-05-22,60,0,60,0,Europe,100.0,0.0,0.0
Guadeloupe,France,16.265,-61.551,2020-05-22,156,13,115,28,Europe,73.71794871794873,8.333333333333332,17.94871794871795
Mayotte,France,-12.8275,45.166244,2020-05-22,1521,19,894,608,Europe,58.777120315581854,1.2491781722550954,39.97370151216305
New Caledonia,France,-20.904305,165.618042,2020-05-22,18,0,18,0,Europe,100.0,0.0,0.0
Reunion,France,-21.1151,55.5364,2020-05-22,449,1,411,37,Europe,91.53674832962137,0.22271714922048996,8.240534521158128
Saint Barthelemy,France,17.9,-62.8333,2020-05-22,6,0,6,0,Europe,100.0,0.0,0.0
St Martin,France,18.0708,-63.0501,2020-05-22,40,3,33,4,Europe,82.5,7.5,10.0
Martinique,France,14.6415,-61.0242,2020-05-22,197,14,91,92,Europe,46.192893401015226,7.1065989847715745,46.7005076142132
0,France,46.2276,2.2137,2020-05-22,179645,28241,62557,88847,Europe,34.822566728826295,15.720448662640207,49.456984608533496
0,Gabon,-0.8037,11.6094,2020-05-22,1728,12,402,1314,Africa,23.26388888888889,0.6944444444444444,76.04166666666666
0,Gambia,13.4432,-15.3101,2020-05-22,25,1,13,11,Africa,52.0,4.0,44.0
0,Georgia,42.3154,43.3569,2020-05-22,723,12,495,216,Europe,68.46473029045643,1.6597510373443984,29.87551867219917
0,Germany,51.165691,10.451526,2020-05-22,179710,8228,159064,12418,Europe,88.51149073507317,4.578487563296422,6.910021701630405
0,Ghana,7.9465,-1.0232,2020-05-22,6486,31,1951,4504,Africa,30.08017267961764,0.4779525131051496,69.44187480727722
0,Greece,39.0742,21.8243,2020-05-22,2874,169,1374,1331,Europe,47.80793319415449,5.880306193458594,46.31176061238691
0,Guatemala,15.7835,-90.2308,2020-05-22,2743,51,222,2470,Americas,8.093328472475392,1.859278162595698,90.04739336492891
0,Guinea,9.9456,-9.6966,2020-05-22,3067,19,1575,1473,Africa,51.35311379197913,0.6194978806651451,48.02738832735572
0,Guyana,4.860416000000002,-58.93018000000001,2020-05-22,127,10,57,60,Americas,44.881889763779526,7.874015748031496,47.24409448818898
0,Haiti,18.9712,-72.2852,2020-05-22,812,25,22,765,Americas,2.70935960591133,3.0788177339901477,94.21182266009852
0,Holy See,41.9029,12.4534,2020-05-22,12,0,2,10,Europe,16.666666666666664,0.0,83.33333333333334
0,Honduras,15.2,-86.2419,2020-05-22,3477,167,439,2871,Americas,12.62582686223756,4.802991084268047,82.5711820534944
0,Hungary,47.1625,19.5033,2020-05-22,3678,476,1587,1615,Europe,43.1484502446982,12.941816204458945,43.90973355084285
0,Iceland,64.9631,-19.0208,2020-05-22,1803,10,1791,2,Europe,99.33444259567388,0.5546311702717693,0.11092623405435387
0,India,20.593684,78.96288,2020-05-22,124794,3726,51824,69244,South-East Asia,41.52763754667692,2.98572046733016,55.48664198599291
0,Indonesia,-0.7893,113.9213,2020-05-22,20796,1326,5057,14413,South-East Asia,24.317176380073093,6.376226197345643,69.30659742258126
0,Iran,32.427908,53.68804599999999,2020-05-22,131652,7300,102276,22076,Eastern Mediterranean,77.68662838392125,5.544921459605627,16.768450156473126
0,Iraq,33.223191,43.679291,2020-05-22,3964,147,2532,1285,Eastern Mediterranean,63.87487386478304,3.708375378405651,32.416750756811304
0,Ireland,53.1424,-7.6921,2020-05-22,24506,1592,21060,1854,Europe,85.93813759895535,6.496368236350282,7.56549416469436
0,Israel,31.046051,34.851612,2020-05-22,16690,279,13915,2496,Europe,83.37327741162372,1.6716596764529659,14.955062911923308
0,Italy,41.87194,12.56738,2020-05-22,228658,32616,136720,59322,Europe,59.792353646056554,14.26409747308207,25.94354888086137
0,Jamaica,18.1096,-77.2975,2020-05-22,544,9,191,344,Americas,35.11029411764706,1.6544117647058825,63.23529411764706
0,Japan,36.204824,138.252924,2020-05-22,16385,836,13005,2544,Western Pacific,79.37137625877327,5.102227647238328,15.526396093988403
0,Jordan,31.24,36.51,2020-05-22,700,9,461,230,Eastern Mediterranean,65.85714285714286,1.2857142857142856,32.857142857142854
0,Kazakhstan,48.0196,66.9237,2020-05-22,7919,35,4096,3788,Europe,51.72370248768784,0.44197499684303576,47.834322515469125
0,Kenya,-0.0236,37.9062,2020-05-22,1161,50,380,731,Africa,32.730404823428074,4.3066322136089585,62.96296296296296
0,South Korea,35.90775700000001,127.766922,2020-05-22,11165,266,10194,705,Western Pacific,91.30317957904165,2.3824451410658307,6.314375279892522
0,Kuwait,29.31166,47.481766,2020-05-22,19564,138,5515,13911,Eastern Mediterranean,28.189531793089344,0.7053772234716826,71.10509098343897
0,Kyrgyzstan,41.20438,74.766098,2020-05-22,1350,14,939,397,Europe,69.55555555555556,1.037037037037037,29.40740740740741
0,Latvia,56.8796,24.6032,2020-05-22,1030,22,712,296,Europe,69.12621359223301,2.1359223300970873,28.7378640776699
0,Lebanon,33.8547,35.8623,2020-05-22,1086,26,663,397,Eastern Mediterranean,61.04972375690608,2.394106813996317,36.55616942909761
0,Liberia,6.4280550000000005,-9.429499,2020-05-22,249,24,136,89,Africa,54.61847389558233,9.63855421686747,35.7429718875502
0,Liechtenstein,47.14,9.55,2020-05-22,82,1,81,0,Europe,98.78048780487805,1.2195121951219512,0.0
0,Lithuania,55.1694,23.8813,2020-05-22,1604,61,1111,432,Europe,69.2643391521197,3.802992518703242,26.932668329177055
0,Luxembourg,49.8153,6.1296,2020-05-22,3981,109,3748,124,Europe,94.14719919618186,2.7380055262496863,3.1147952775684504
0,Madagascar,-18.766947,46.869107,2020-05-22,448,2,135,311,Africa,30.13392857142857,0.4464285714285714,69.41964285714286
0,Malaysia,4.210483999999999,101.975766,2020-05-22,7137,115,5859,1163,Western Pacific,82.09331651954602,1.6113212834524309,16.29536219700154
0,Maldives,3.2028,73.2207,2020-05-22,1274,4,109,1161,South-East Asia,8.555729984301413,0.3139717425431711,91.13029827315542
0,Malta,35.9375,14.3754,2020-05-22,600,6,469,125,Europe,78.16666666666666,1.0,20.833333333333336
0,Mauritania,21.0079,-10.9408,2020-05-22,200,6,7,187,Africa,3.5000000000000004,3.0,93.5
0,Mauritius,-20.348404,57.552152,2020-05-22,332,10,322,0,Africa,96.98795180722891,3.0120481927710845,0.0
0,Mexico,23.6345,-102.5528,2020-05-22,62527,6989,42191,13347,Americas,67.47645017352504,11.177571289203064,21.345978537271897
0,Moldova,47.4116,28.3699,2020-05-22,6847,237,3369,3241,Europe,49.20403096246531,3.4613699430407476,47.33459909449394
0,Monaco,43.7333,7.4167,2020-05-22,97,4,90,3,Europe,92.78350515463917,4.123711340206185,3.0927835051546393
0,Mongolia,46.8625,103.8467,2020-05-22,141,0,28,113,Western Pacific,19.858156028368796,0.0,80.1418439716312
0,Montenegro,42.708678000000006,19.37439,2020-05-22,324,9,314,1,Europe,96.91358024691358,2.7777777777777777,0.30864197530864196
0,Morocco,31.7917,-7.0926,2020-05-22,7332,197,4377,2758,Eastern Mediterranean,59.69721767594108,2.6868521549372613,37.61593016912166
0,Namibia,-22.9576,18.4904,2020-05-22,19,0,14,5,Africa,73.68421052631578,0.0,26.31578947368421
0,Nepal,28.1667,84.25,2020-05-22,516,3,70,443,South-East Asia,13.565891472868216,0.5813953488372093,85.85271317829456
Aruba,Netherlands,12.5211,-69.9683,2020-05-22,101,3,95,3,Europe,94.05940594059405,2.9702970297029703,2.9702970297029703
Curacao,Netherlands,12.1696,-68.99,2020-05-22,16,1,14,1,Europe,87.5,6.25,6.25
Sint Maarten,Netherlands,18.0425,-63.0548,2020-05-22,77,15,59,3,Europe,76.62337662337663,19.480519480519483,3.896103896103896
0,Netherlands,52.1326,5.2913,2020-05-22,44888,5788,0,39100,Europe,0.0,12.89431473890572,87.10568526109428
0,New Zealand,-40.9006,174.886,2020-05-22,1504,21,1455,28,Western Pacific,96.74202127659575,1.3962765957446808,1.8617021276595744
0,Nicaragua,12.865416,-85.207229,2020-05-22,279,17,199,63,Americas,71.32616487455196,6.093189964157706,22.58064516129032
0,Niger,17.607789,8.081666,2020-05-22,937,60,764,113,Africa,81.53681963713981,6.403415154749199,12.059765208110992
0,Nigeria,9.082,8.6753,2020-05-22,7261,221,2007,5033,Africa,27.64082082357802,3.0436578983611073,69.31552127806087
0,North Macedonia,41.6086,21.7453,2020-05-22,1921,112,1387,422,Europe,72.2019781363873,5.830296720458095,21.967725143154606
0,Norway,60.472,8.4689,2020-05-22,8332,235,7727,370,Europe,92.73883821411427,2.8204512722035524,4.440710513682189
0,Oman,21.512583,55.92325500000001,2020-05-22,6794,34,1821,4939,Eastern Mediterranean,26.803061524874888,0.5004415660877244,72.69649690903739
0,Pakistan,30.3753,69.3451,2020-05-22,52437,1101,16653,34683,Eastern Mediterranean,31.758109731678015,2.0996624520853593,66.14222781623663
0,Panama,8.538,-80.7821,2020-05-22,10267,295,6275,3697,Americas,61.118145514756016,2.8732833349566573,36.008571150287324
0,Papua New Guinea,-6.314993,143.95555,2020-05-22,8,0,8,0,Western Pacific,100.0,0.0,0.0
0,Paraguay,-23.4425,-58.4438,2020-05-22,838,11,264,563,Americas,31.5035799522673,1.3126491646778042,67.18377088305489
0,Peru,-9.19,-75.0152,2020-05-22,111698,3244,44848,63606,Americas,40.15112177478558,2.90425970026321,56.94461852495121
0,Philippines,12.879721,121.774017,2020-05-22,13597,857,3092,9648,Western Pacific,22.74031036257998,6.302860925204088,70.95682871221592
0,Poland,51.9194,19.1451,2020-05-22,20619,982,8731,10906,Europe,42.34443959454872,4.762597604151511,52.89296280129977
0,Portugal,39.3999,-8.2245,2020-05-22,30200,1289,7590,21321,Europe,25.132450331125828,4.268211920529801,70.59933774834437
0,Qatar,25.3548,51.1839,2020-05-22,40481,19,7893,32569,Eastern Mediterranean,19.498036115708604,0.04693559941701045,80.45502828487439
0,Romania,45.9432,24.9668,2020-05-22,17712,1166,10777,5769,Europe,60.84575429087624,6.583107497741644,32.57113821138211
0,Russia,61.52401,105.318756,2020-05-22,326448,3249,99825,223374,Europe,30.5791427731216,0.9952580502867227,68.42559917659167
0,Rwanda,-1.9403,29.8739,2020-05-22,321,0,222,99,Africa,69.1588785046729,0.0,30.8411214953271
0,Saint Lucia,13.9094,-60.9789,2020-05-22,18,0,18,0,Americas,100.0,0.0,0.0
0,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-05-22,18,0,14,4,Americas,77.77777777777779,0.0,22.22222222222222
0,San Marino,43.9424,12.4578,2020-05-22,661,41,254,366,Europe,38.42662632375189,6.202723146747353,55.37065052950075
0,Saudi Arabia,23.885942,45.079162,2020-05-22,67719,364,39003,28352,Eastern Mediterranean,57.59535728525229,0.5375153206633293,41.86712739408438
0,Senegal,14.4974,-14.4524,2020-05-22,2909,33,1311,1565,Africa,45.06703334479202,1.1344104503265726,53.7985562048814
0,Serbia,44.0165,21.0059,2020-05-22,11024,237,5541,5246,Europe,50.26306240928883,2.149854862119013,47.587082728592165
0,Seychelles,-4.6796,55.492,2020-05-22,11,0,11,0,Africa,100.0,0.0,0.0
0,Singapore,1.2833,103.8333,2020-05-22,30426,23,12995,17408,Western Pacific,42.71018208111484,0.0755932426214422,57.214224676263726
0,Slovakia,48.669,19.699,2020-05-22,1503,28,1256,219,Europe,83.56620093147039,1.8629407850964737,14.570858283433132
0,Slovenia,46.1512,14.9955,2020-05-22,1468,106,1340,22,Europe,91.28065395095368,7.220708446866484,1.4986376021798364
0,Somalia,5.152149,46.199616,2020-05-22,1594,61,204,1329,Eastern Mediterranean,12.797992471769135,3.82685069008783,83.37515683814304
0,South Africa,-30.5595,22.9375,2020-05-22,20125,397,10104,9624,Africa,50.20621118012423,1.9726708074534163,47.82111801242236
0,Spain,40.463667,-3.74922,2020-05-22,234824,28628,150376,55820,Europe,64.03774741934384,12.191258133751234,23.77099444690492
0,Sri Lanka,7.873054,80.77179699999998,2020-05-22,1068,9,620,439,South-East Asia,58.052434456928836,0.8426966292134831,41.10486891385768
0,Sudan,12.8628,30.2176,2020-05-22,3378,137,372,2869,Eastern Mediterranean,11.012433392539965,4.055654233274127,84.93191237418591
0,Suriname,3.9193,-56.0278,2020-05-22,11,1,9,1,Americas,81.81818181818183,9.090909090909092,9.090909090909092
0,Sweden,60.128161,18.643501,2020-05-22,32809,3925,0,28884,Europe,0.0,11.963180834527112,88.03681916547289
0,Switzerland,46.8182,8.2275,2020-05-22,30707,1903,27900,904,Europe,90.8587618458332,6.1972840069039625,2.943954147262839
0,Taiwan*,23.7,121.0,2020-05-22,441,7,408,26,Western Pacific,92.51700680272108,1.5873015873015872,5.895691609977324
0,Tanzania,-6.369028,34.888822,2020-05-22,509,21,183,305,Africa,35.952848722986246,4.12573673870334,59.921414538310415
0,Thailand,15.870032,100.992541,2020-05-22,3037,56,2910,71,South-East Asia,95.81824168587421,1.8439249259137307,2.3378333882120512
0,Togo,8.6195,0.8248,2020-05-22,363,12,121,230,Africa,33.33333333333333,3.3057851239669422,63.36088154269972
0,Trinidad and Tobago,10.6918,-61.2225,2020-05-22,116,8,108,0,Americas,93.10344827586206,6.896551724137931,0.0
0,Tunisia,33.886917,9.537499,2020-05-22,1048,47,903,98,Eastern Mediterranean,86.16412213740458,4.484732824427481,9.351145038167939
0,Turkey,38.9637,35.2433,2020-05-22,154500,4276,116111,34113,Europe,75.15275080906149,2.7676375404530744,22.079611650485436
0,Uganda,1.373333,32.290275,2020-05-22,175,0,68,107,Africa,38.857142857142854,0.0,61.142857142857146
0,Ukraine,48.3794,31.1656,2020-05-22,20148,588,6585,12975,Europe,32.683144729005356,2.9184038117927336,64.39845145920191
0,United Arab Emirates,23.424076,53.847818,2020-05-22,27892,241,13798,13853,Eastern Mediterranean,49.46938190162054,0.8640470385773699,49.666571059802095
Bermuda,United Kingdom,32.3078,-64.7505,2020-05-22,128,9,81,38,Europe,63.28125,7.03125,29.6875
Cayman Islands,United Kingdom,19.3133,-81.2546,2020-05-22,129,1,61,67,Europe,47.286821705426355,0.7751937984496124,51.93798449612403
Channel Islands,United Kingdom,49.3723,-2.3644,2020-05-22,558,45,508,5,Europe,91.0394265232975,8.064516129032258,0.8960573476702508
Gibraltar,United Kingdom,36.1408,-5.3536,2020-05-22,151,0,147,4,Europe,97.35099337748345,0.0,2.6490066225165565
Isle of Man,United Kingdom,54.2361,-4.5481,2020-05-22,336,24,303,9,Europe,90.17857142857143,7.142857142857142,2.6785714285714284
Montserrat,United Kingdom,16.742498,-62.187366,2020-05-22,11,1,10,0,Europe,90.9090909090909,9.090909090909092,0.0
0,United Kingdom,55.3781,-3.4360000000000004,2020-05-22,242825,36451,0,206374,Europe,0.0,15.011222073509728,84.98877792649027
0,Uruguay,-32.5228,-55.7658,2020-05-22,753,20,603,130,Americas,80.0796812749004,2.6560424966799467,17.264276228419657
0,US,40.0,-100.0,2020-05-22,1608653,97025,350135,1161493,Americas,21.765725734512042,6.0314436985477915,72.20283056694016
0,Uzbekistan,41.377491,64.585262,2020-05-22,3028,13,2492,523,Europe,82.29854689564068,0.42932628797886396,17.27212681638045
0,Venezuela,6.4238,-66.5897,2020-05-22,944,10,262,672,Americas,27.75423728813559,1.059322033898305,71.1864406779661
0,Vietnam,14.058324,108.277199,2020-05-22,324,0,267,57,Western Pacific,82.4074074074074,0.0,17.59259259259259
0,Zambia,-13.133897,27.849332,2020-05-22,920,7,336,577,Africa,36.52173913043478,0.7608695652173914,62.71739130434783
0,Zimbabwe,-19.015438,29.154857,2020-05-22,51,4,18,29,Africa,35.294117647058826,7.8431372549019605,56.86274509803921
0,Dominica,15.415,-61.371,2020-05-22,16,0,16,0,Americas,100.0,0.0,0.0
